id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,5.00463,-3.12219,-9.53674e-07,0,0,0,1,
1,0.587131,-2.9942,9.53674e-07,0,0,0,1,
2,-0.577313,0.210904,-9.53674e-07,0,0,0,1,
